"YEAR","REGULATORY_AREA_NAME","Biom_est","Biom_CV","Biom_LL","Biom_UL","Group"
"1995","AI","31.2238","1.17124","3.14415","310.076","OROX_allnoSC"
"1995","ALEUTIANS","29.3461","1.21975","2.68707","320.496","OROX_allnoSC"
"1995","S BERING SEA","1.87768","1.46051","0.107254","32.8723","OROX_allnoSC"
"1996","AI","45.9358","1.16061","4.72306","446.765","OROX_allnoSC"
"1996","ALEUTIANS","43.7679","1.19721","4.18865","457.339","OROX_allnoSC"
"1996","S BERING SEA","2.16783","1.81732","0.0615309","76.3761","OROX_allnoSC"
"1997","AI","67.7801","1.11355","7.64236","601.141","OROX_allnoSC"
"1997","ALEUTIANS","65.2772","0.403064","29.6256","143.832","OROX_allnoSC"
"1997","S BERING SEA","2.50282","2.00273","0.0493936","126.82","OROX_allnoSC"
"1998","AI","51.4219","1.32214","3.85229","686.399","OROX_allnoSC"
"1998","ALEUTIANS","48.5323","1.19464","4.66804","504.576","OROX_allnoSC"
"1998","S BERING SEA","2.88958","2.06347","0.0506259","164.928","OROX_allnoSC"
"1999","AI","39.4188","1.36266","2.72763","569.668","OROX_allnoSC"
"1999","ALEUTIANS","36.0827","1.21029","3.36575","386.828","OROX_allnoSC"
"1999","S BERING SEA","3.3361","2.01086","0.0647972","171.76","OROX_allnoSC"
"2000","AI","30.6784","1.31624","2.32502","404.798","OROX_allnoSC"
"2000","ALEUTIANS","26.8268","0.524805","9.59058","75.0398","OROX_allnoSC"
"2000","S BERING SEA","3.85161","1.8352","0.105558","140.539","OROX_allnoSC"
"2001","AI","33.0705","0.986766","4.78067","228.767","OROX_allnoSC"
"2001","ALEUTIANS","28.6237","1.05622","3.61121","226.881","OROX_allnoSC"
"2001","S BERING SEA","4.44679","1.49369","0.238008","83.0812","OROX_allnoSC"
"2002","AI","35.675","0.399884","16.292","78.1181","OROX_allnoSC"
"2002","ALEUTIANS","30.541","0.441193","12.8627","72.5161","OROX_allnoSC"
"2002","S BERING SEA","5.13395","0.795651","1.07939","24.4187","OROX_allnoSC"
"2003","AI","161.011","0.890987","28.0822","923.164","OROX_allnoSC"
"2003","ALEUTIANS","96.6595","1.07259","11.8097","791.135","OROX_allnoSC"
"2003","S BERING SEA","64.3513","1.14995","6.75621","612.931","OROX_allnoSC"
"2004","AI","1112.53","0.727986","267.077","4634.31","OROX_allnoSC"
"2004","ALEUTIANS","305.918","0.647067","86.0619","1087.43","OROX_allnoSC"
"2004","S BERING SEA","806.61","0.877955","144.322","4508.1","OROX_allnoSC"
"2005","AI","213.355","0.881704","37.895","1201.23","OROX_allnoSC"
"2005","ALEUTIANS","125.406","1.08125","15.064","1043.98","OROX_allnoSC"
"2005","S BERING SEA","87.9498","1.11072","9.97165","775.715","OROX_allnoSC"
"2006","AI","60.9975","0.438982","25.8013","144.205","OROX_allnoSC"
"2006","ALEUTIANS","51.4078","0.504112","19.139","138.082","OROX_allnoSC"
"2006","S BERING SEA","9.58972","0.471127","3.80868","24.1456","OROX_allnoSC"
"2007","AI","52.944","1.16008","5.44923","514.397","OROX_allnoSC"
"2007","ALEUTIANS","43.0026","1.27966","3.50127","528.157","OROX_allnoSC"
"2007","S BERING SEA","9.94142","1.383","0.661024","149.513","OROX_allnoSC"
"2008","AI","46.2776","1.3681","3.16827","675.958","OROX_allnoSC"
"2008","ALEUTIANS","35.9716","1.44034","2.13755","605.348","OROX_allnoSC"
"2008","S BERING SEA","10.306","1.76993","0.320995","330.89","OROX_allnoSC"
"2009","AI","40.7742","1.64991","1.60676","1034.72","OROX_allnoSC"
"2009","ALEUTIANS","30.0903","1.25112","2.59092","349.46","OROX_allnoSC"
"2009","S BERING SEA","10.684","1.97024","0.224713","507.971","OROX_allnoSC"
"2010","AI","36.2463","1.90963","0.858528","1530.29","OROX_allnoSC"
"2010","ALEUTIANS","25.1705","0.331132","13.153","48.1678","OROX_allnoSC"
"2010","S BERING SEA","11.0758","2.03969","0.203309","603.385","OROX_allnoSC"
"2011","AI","30.9537","1.82331","0.868326","1103.42","OROX_allnoSC"
"2011","ALEUTIANS","19.4717","1.02845","2.59397","146.164","OROX_allnoSC"
"2011","S BERING SEA","11.482","1.992","0.231415","569.697","OROX_allnoSC"
"2012","AI","26.9662","1.69197","0.978558","743.111","OROX_allnoSC"
"2012","ALEUTIANS","15.0631","0.386369","7.06367","32.1217","OROX_allnoSC"
"2012","S BERING SEA","11.9031","1.81798","0.337413","419.912","OROX_allnoSC"
"2013","AI","48.9811","1.02008","6.63317","361.69","OROX_allnoSC"
"2013","ALEUTIANS","36.6415","1.04117","4.76117","281.989","OROX_allnoSC"
"2013","S BERING SEA","12.3397","1.47354","0.687064","221.62","OROX_allnoSC"
"2014","AI","101.924","0.413955","45.2804","229.425","OROX_allnoSC"
"2014","ALEUTIANS","89.1316","0.458628","36.2777","218.99","OROX_allnoSC"
"2014","S BERING SEA","12.7922","0.752919","2.92447","55.9556","OROX_allnoSC"
"2015","AI","94.6124","1.00728","13.1382","681.332","OROX_allnoSC"
"2015","ALEUTIANS","90.2017","1.03996","11.7486","692.537","OROX_allnoSC"
"2015","S BERING SEA","4.41061","1.14948","0.463491","41.9717","OROX_allnoSC"
"2016","AI","92.8055","0.361819","45.6654","188.608","OROX_allnoSC"
"2016","ALEUTIANS","91.2847","0.368539","44.3294","187.977","OROX_allnoSC"
"2016","S BERING SEA","1.52073","0.785658","0.326052","7.09281","OROX_allnoSC"
"2017","AI","44.469","1.00425","6.21187","318.342","OROX_allnoSC"
"2017","ALEUTIANS","42.9483","1.03909","5.60344","329.183","OROX_allnoSC"
"2017","S BERING SEA","1.52073","1.61215","0.0645307","35.8376","OROX_allnoSC"
"2018","AI","21.7274","1.6769","0.812087","581.315","OROX_allnoSC"
"2018","ALEUTIANS","20.2066","0.454676","8.28831","49.2632","OROX_allnoSC"
"2018","S BERING SEA","1.52073","2.14028","0.0229196","100.902","OROX_allnoSC"
"2019","AI","21.7274","2.18371","0.300746","1569.69","OROX_allnoSC"
"2019","ALEUTIANS","20.2066","1.47941","1.11222","367.11","OROX_allnoSC"
"2019","S BERING SEA","1.52073","2.56177","0.010033","230.501","OROX_allnoSC"
"2020","AI","21.7274","2.59748","0.133656","3532.06","OROX_allnoSC"
"2020","ALEUTIANS","20.2066","2.0422","0.369094","1106.24","OROX_allnoSC"
"2020","S BERING SEA","1.52073","2.9231","0.00494147","468.003","OROX_allnoSC"
"1982","EBS_SHELF","7.169","0.894976","1.24062","41.4264","OROX_allnoSC"
"1983","EBS_SHELF","7.169","0.89495","1.24068","41.4243","OROX_allnoSC"
"1984","EBS_SHELF","7.169","0.894925","1.24075","41.4223","OROX_allnoSC"
"1985","EBS_SHELF","7.16895","0.894907","1.24078","41.4205","OROX_allnoSC"
"1986","EBS_SHELF","7.16905","0.894908","1.2408","41.4212","OROX_allnoSC"
"1987","EBS_SHELF","7.1691","0.894916","1.24079","41.4222","OROX_allnoSC"
"1988","EBS_SHELF","7.16915","0.894924","1.24077","41.4231","OROX_allnoSC"
"1989","EBS_SHELF","7.16911","0.894937","1.24074","41.4239","OROX_allnoSC"
"1990","EBS_SHELF","7.16907","0.894949","1.2407","41.4246","OROX_allnoSC"
"1991","EBS_SHELF","7.16902","0.894962","1.24066","41.4254","OROX_allnoSC"
"1992","EBS_SHELF","7.16898","0.894974","1.24062","41.4262","OROX_allnoSC"
"1993","EBS_SHELF","7.16894","0.894987","1.24059","41.427","OROX_allnoSC"
"1994","EBS_SHELF","7.1689","0.894999","1.24055","41.4277","OROX_allnoSC"
"1995","EBS_SHELF","7.16886","0.895012","1.24051","41.4285","OROX_allnoSC"
"1996","EBS_SHELF","7.16881","0.895024","1.24047","41.4293","OROX_allnoSC"
"1997","EBS_SHELF","7.16877","0.895037","1.24043","41.4301","OROX_allnoSC"
"1998","EBS_SHELF","7.16873","0.895049","1.2404","41.4308","OROX_allnoSC"
"1999","EBS_SHELF","7.16869","0.895062","1.24036","41.4316","OROX_allnoSC"
"2000","EBS_SHELF","7.16864","0.895074","1.24032","41.4324","OROX_allnoSC"
"2001","EBS_SHELF","7.1686","0.895087","1.24028","41.4331","OROX_allnoSC"
"2002","EBS_SHELF","7.16856","0.8951","1.24025","41.4339","OROX_allnoSC"
"2003","EBS_SHELF","7.16852","0.895112","1.24021","41.4347","OROX_allnoSC"
"2004","EBS_SHELF","7.16848","0.895125","1.24017","41.4355","OROX_allnoSC"
"2005","EBS_SHELF","7.16843","0.895137","1.24013","41.4362","OROX_allnoSC"
"2006","EBS_SHELF","7.16839","0.89515","1.2401","41.437","OROX_allnoSC"
"2007","EBS_SHELF","7.16835","0.895162","1.24006","41.4378","OROX_allnoSC"
"2008","EBS_SHELF","7.16831","0.895175","1.24002","41.4386","OROX_allnoSC"
"2009","EBS_SHELF","7.16827","0.895187","1.23998","41.4393","OROX_allnoSC"
"2010","EBS_SHELF","7.16822","0.8952","1.23994","41.4401","OROX_allnoSC"
"2011","EBS_SHELF","7.16822","0.895225","1.23988","41.4422","OROX_allnoSC"
"2012","EBS_SHELF","7.16822","0.895251","1.23982","41.4442","OROX_allnoSC"
"2013","EBS_SHELF","7.16822","0.895276","1.23976","41.4463","OROX_allnoSC"
"2014","EBS_SHELF","7.16822","0.895301","1.2397","41.4484","OROX_allnoSC"
"2015","EBS_SHELF","7.16822","0.895327","1.23964","41.4504","OROX_allnoSC"
"2016","EBS_SHELF","7.16822","0.895352","1.23957","41.4525","OROX_allnoSC"
"2017","EBS_SHELF","7.16822","0.895378","1.23951","41.4546","OROX_allnoSC"
"2018","EBS_SHELF","7.16822","0.895403","1.23945","41.4566","OROX_allnoSC"
"2019","EBS_SHELF","7.16822","0.895428","1.23939","41.4587","OROX_allnoSC"
"2020","EBS_SHELF","7.16822","0.895454","1.23933","41.4607","OROX_allnoSC"
"2002","EBS_SLOPE","0.97689","0.904356","0.165975","5.74976","OROX_allnoSC"
"2003","EBS_SLOPE","0.97689","0.786716","0.209016","4.56575","OROX_allnoSC"
"2004","EBS_SLOPE","0.97689","0.648055","0.27429","3.47922","OROX_allnoSC"
"2005","EBS_SLOPE","1.17163","0.668727","0.315907","4.34533","OROX_allnoSC"
"2006","EBS_SLOPE","1.40519","0.712966","0.347413","5.68361","OROX_allnoSC"
"2007","EBS_SLOPE","1.68531","0.776638","0.367783","7.72268","OROX_allnoSC"
"2008","EBS_SLOPE","2.02127","0.855304","0.378072","10.8062","OROX_allnoSC"
"2009","EBS_SLOPE","2.24643","0.91086","0.376837","13.3916","OROX_allnoSC"
"2010","EBS_SLOPE","2.49668","0.950297","0.387662","16.0795","OROX_allnoSC"
"2011","EBS_SLOPE","2.659","1.00314","0.372241","18.9938","OROX_allnoSC"
"2012","EBS_SLOPE","2.83188","1.04102","0.368077","21.7876","OROX_allnoSC"
"2013","EBS_SLOPE","2.9395","1.10824","0.334904","25.8004","OROX_allnoSC"
"2014","EBS_SLOPE","3.05122","1.16464","0.311254","29.911","OROX_allnoSC"
"2015","EBS_SLOPE","3.16718","1.21173","0.294596","34.0501","OROX_allnoSC"
"2016","EBS_SLOPE","3.28755","1.25055","0.283389","38.1383","OROX_allnoSC"
"2017","EBS_SLOPE","3.28755","1.32768","0.243628","44.3626","OROX_allnoSC"
"2018","EBS_SLOPE","3.28755","1.4005","0.211222","51.1688","OROX_allnoSC"
"2019","EBS_SLOPE","3.28755","1.46969","0.184438","58.5996","OROX_allnoSC"
"2020","EBS_SLOPE","3.28755","1.53578","0.162029","66.7038","OROX_allnoSC"
"1984","CENTRAL GOA","1826.97","0.377154","872.349","3826.23","OROX_allnoSC"
"1984","EASTERN GOA","14243.8","0.208226","9470.64","21422.5","OROX_allnoSC"
"1984","GOA","16185.7","0.187972","11197.7","23395.8","OROX_allnoSC"
"1984","WESTERN GOA","114.998","0.753331","26.2688","503.428","OROX_allnoSC"
"1985","CENTRAL GOA","4082.93","0.988655","588.046","28348.6","OROX_allnoSC"
"1985","EASTERN GOA","24305.6","0.962721","3683.17","160395","OROX_allnoSC"
"1985","GOA","28774.7","0.86474","5283.58","156708","OROX_allnoSC"
"1985","WESTERN GOA","386.125","1.09587","45.0721","3307.87","OROX_allnoSC"
"1986","CENTRAL GOA","9124.57","0.992467","1304.39","63828.9","OROX_allnoSC"
"1986","EASTERN GOA","41475.1","0.975921","6124.45","280872","OROX_allnoSC"
"1986","GOA","51896.2","0.850314","9802.42","274750","OROX_allnoSC"
"1986","WESTERN GOA","1296.48","1.06696","160.158","10495.1","OROX_allnoSC"
"1987","CENTRAL GOA","20391.7","0.406079","9200.07","45197.6","OROX_allnoSC"
"1987","EASTERN GOA","70773.3","0.346599","35878.8","139605","OROX_allnoSC"
"1987","GOA","95518.1","0.274249","55800.8","163505","OROX_allnoSC"
"1987","WESTERN GOA","4353.18","0.6164","1300.52","14571.3","OROX_allnoSC"
"1988","CENTRAL GOA","18023","1.00213","2528.14","128486","OROX_allnoSC"
"1988","EASTERN GOA","63606.8","0.980851","9302.2","434932","OROX_allnoSC"
"1988","GOA","83131.8","0.838475","16071","430022","OROX_allnoSC"
"1988","WESTERN GOA","1501.93","1.05632","189.45","11907.1","OROX_allnoSC"
"1989","CENTRAL GOA","15929.5","1.02246","2147.18","118178","OROX_allnoSC"
"1989","EASTERN GOA","57166","0.980972","8358.29","390983","OROX_allnoSC"
"1989","GOA","73613.7","0.846967","13996.1","387179","OROX_allnoSC"
"1989","WESTERN GOA","518.198","1.05721","65.2496","4115.41","OROX_allnoSC"
"1990","CENTRAL GOA","14079.2","0.537022","4914.23","40336.6","OROX_allnoSC"
"1990","EASTERN GOA","51377.4","0.34762","25993.9","101548","OROX_allnoSC"
"1990","GOA","65635.4","0.298648","36553","117856","OROX_allnoSC"
"1990","WESTERN GOA","178.789","0.621022","52.9317","603.9","OROX_allnoSC"
"1991","CENTRAL GOA","12364.4","1.0235","1663.24","91915.5","OROX_allnoSC"
"1991","EASTERN GOA","52891","0.982143","7715.51","362576","OROX_allnoSC"
"1991","GOA","65410.5","0.865548","11991.6","356793","OROX_allnoSC"
"1991","WESTERN GOA","155.047","1.04514","19.9906","1202.55","OROX_allnoSC"
"1992","CENTRAL GOA","10858.4","1.00566","1512.64","77946.9","OROX_allnoSC"
"1992","EASTERN GOA","54449.3","0.985117","7896.66","375440","OROX_allnoSC"
"1992","GOA","65442.2","0.881933","11618.3","368616","OROX_allnoSC"
"1992","WESTERN GOA","134.459","1.01066","18.5479","974.727","OROX_allnoSC"
"1993","CENTRAL GOA","9535.89","0.424027","4153.57","21892.8","OROX_allnoSC"
"1993","EASTERN GOA","56053.4","0.372011","27035.8","116216","OROX_allnoSC"
"1993","GOA","65705.9","0.325352","34726.4","124322","OROX_allnoSC"
"1993","WESTERN GOA","116.604","0.415989","51.596","263.518","OROX_allnoSC"
"1994","CENTRAL GOA","7784.68","0.998719","1099.29","55127.4","OROX_allnoSC"
"1994","EASTERN GOA","57614.5","0.985856","8343.62","397841","OROX_allnoSC"
"1994","GOA","65610.4","0.909656","11032.1","390200","OROX_allnoSC"
"1994","WESTERN GOA","211.171","1.01088","29.1175","1531.49","OROX_allnoSC"
"1995","CENTRAL GOA","6355.06","0.999148","896.66","45041.4","OROX_allnoSC"
"1995","EASTERN GOA","59219.1","0.984836","8593.15","408104","OROX_allnoSC"
"1995","GOA","65956.6","0.920163","10864.2","400421","OROX_allnoSC"
"1995","WESTERN GOA","382.431","1.04794","49.0376","2982.48","OROX_allnoSC"
"1996","CENTRAL GOA","5187.99","0.427044","2246.42","11981.4","OROX_allnoSC"
"1996","EASTERN GOA","60868.4","0.363814","29833.7","124187","OROX_allnoSC"
"1996","GOA","66748.9","0.334249","34667.7","128518","OROX_allnoSC"
"1996","WESTERN GOA","692.585","0.633975","199.905","2399.52","OROX_allnoSC"
"1997","CENTRAL GOA","7170.8","1.00284","1004.45","51192.3","OROX_allnoSC"
"1997","EASTERN GOA","63682.6","0.981464","9302.11","435974","OROX_allnoSC"
"1997","GOA","71324.7","0.913311","11907.3","427234","OROX_allnoSC"
"1997","WESTERN GOA","471.298","1.06806","58.0955","3823.38","OROX_allnoSC"
"1998","CENTRAL GOA","9911.42","1.01215","1363.25","72060.3","OROX_allnoSC"
"1998","EASTERN GOA","66627","0.973502","9885.28","449068","OROX_allnoSC"
"1998","GOA","76859.2","0.889466","13445.2","439364","OROX_allnoSC"
"1998","WESTERN GOA","320.713","1.07739","38.8168","2649.81","OROX_allnoSC"
"1999","CENTRAL GOA","13699.5","0.488504","5258.74","35688.4","OROX_allnoSC"
"1999","EASTERN GOA","69707.6","0.292679","39277.7","123712","OROX_allnoSC"
"1999","GOA","83625.3","0.25777","50456.8","138598","OROX_allnoSC"
"1999","WESTERN GOA","218.242","0.679719","57.5904","827.042","OROX_allnoSC"
"2000","CENTRAL GOA","9082.06","0.892696","1578.72","52247.2","OROX_allnoSC"
"2000","EASTERN GOA","68586.3","1.03481","9023.89","521293","OROX_allnoSC"
"2000","GOA","78173.8","0.964567","11803.4","517747","OROX_allnoSC"
"2000","WESTERN GOA","505.428","0.960824","76.8757","3322.99","OROX_allnoSC"
"2001","CENTRAL GOA","6020.94","0.477646","2360.93","15354.8","OROX_allnoSC"
"2001","EASTERN GOA","67483.1","1.19453","6492.12","701461","OROX_allnoSC"
"2001","GOA","74674.6","1.15773","7721.37","722190","OROX_allnoSC"
"2001","WESTERN GOA","1170.52","0.664706","318.104","4307.14","OROX_allnoSC"
"2002","CENTRAL GOA","4346.57","0.880629","773.643","24420.4","OROX_allnoSC"
"2002","EASTERN GOA","66397.7","1.07421","8086.55","545183","OROX_allnoSC"
"2002","GOA","71025.1","1.03899","9268.35","544278","OROX_allnoSC"
"2002","WESTERN GOA","280.793","0.899752","48.1396","1637.84","OROX_allnoSC"
"2003","CENTRAL GOA","3137.83","0.406045","1415.78","6954.43","OROX_allnoSC"
"2003","EASTERN GOA","65329.7","0.501887","24428.4","174713","OROX_allnoSC"
"2003","GOA","68534.9","0.482131","26638.7","176323","OROX_allnoSC"
"2003","WESTERN GOA","67.3589","0.329571","35.3068","128.508","OROX_allnoSC"
"2004","CENTRAL GOA","6069.84","0.8959","1048.51","35138.5","OROX_allnoSC"
"2004","EASTERN GOA","61104.9","0.870611","11091.7","336632","OROX_allnoSC"
"2004","GOA","67964.1","0.808605","13931","331572","OROX_allnoSC"
"2004","WESTERN GOA","789.33","0.891315","137.58","4528.57","OROX_allnoSC"
"2005","CENTRAL GOA","11741.5","0.57445","3808.41","36199.9","OROX_allnoSC"
"2005","EASTERN GOA","57153.4","0.28866","32458.6","100636","OROX_allnoSC"
"2005","GOA","78144.5","0.245469","48300.4","126429","OROX_allnoSC"
"2005","WESTERN GOA","9249.58","0.63094","2685.68","31855.9","OROX_allnoSC"
"2006","CENTRAL GOA","7104.56","0.889476","1242.8","40613.9","OROX_allnoSC"
"2006","EASTERN GOA","53306.1","0.840011","10274.1","276572","OROX_allnoSC"
"2006","GOA","63356.6","0.741038","14825.4","270755","OROX_allnoSC"
"2006","WESTERN GOA","2945.93","0.95003","457.658","18962.9","OROX_allnoSC"
"2007","CENTRAL GOA","4298.82","0.353343","2150.69","8592.52","OROX_allnoSC"
"2007","EASTERN GOA","49717.8","0.233924","31433.4","78637.8","OROX_allnoSC"
"2007","GOA","54954.9","0.2133","36177.7","83477.8","OROX_allnoSC"
"2007","WESTERN GOA","938.258","0.647226","263.872","3336.2","OROX_allnoSC"
"2008","CENTRAL GOA","3864.57","0.848704","732.266","20395.4","OROX_allnoSC"
"2008","EASTERN GOA","33475.8","0.834669","6519.98","171876","OROX_allnoSC"
"2008","GOA","37665.3","0.768116","8358.1","169736","OROX_allnoSC"
"2008","WESTERN GOA","324.905","0.916013","53.9549","1956.51","OROX_allnoSC"
"2009","CENTRAL GOA","3474.18","0.262177","2078.18","5807.93","OROX_allnoSC"
"2009","EASTERN GOA","22539.8","0.221435","14603.6","34788.8","OROX_allnoSC"
"2009","GOA","26126.5","0.194524","17844.3","38252.8","OROX_allnoSC"
"2009","WESTERN GOA","112.51","0.446644","46.8813","270.012","OROX_allnoSC"
"2010","CENTRAL GOA","8383.02","0.884297","1481.4","47438.3","OROX_allnoSC"
"2010","EASTERN GOA","46649","0.841115","8971.62","242557","OROX_allnoSC"
"2010","GOA","55357.9","0.748318","12770.2","239972","OROX_allnoSC"
"2010","WESTERN GOA","325.867","0.922678","53.4122","1988.11","OROX_allnoSC"
"2011","CENTRAL GOA","20227.8","0.601516","6221.97","65761.2","OROX_allnoSC"
"2011","EASTERN GOA","96546.2","0.311356","52445","177732","OROX_allnoSC"
"2011","GOA","117718","0.279136","68114.1","203445","OROX_allnoSC"
"2011","WESTERN GOA","943.819","0.694396","241.995","3681.04","OROX_allnoSC"
"2012","CENTRAL GOA","19247.5","0.912692","3217.17","115152","OROX_allnoSC"
"2012","EASTERN GOA","53861.5","0.845627","10267.5","282547","OROX_allnoSC"
"2012","GOA","73593.1","0.702695","18564.8","291731","OROX_allnoSC"
"2012","WESTERN GOA","484.14","0.923148","79.2814","2956.45","OROX_allnoSC"
"2013","CENTRAL GOA","18314.6","0.477939","7177.43","46733.4","OROX_allnoSC"
"2013","EASTERN GOA","30048.4","0.278478","17409.1","51864","OROX_allnoSC"
"2013","GOA","48611.4","0.258305","29299.8","80651.3","OROX_allnoSC"
"2013","WESTERN GOA","248.344","0.43841","105.165","586.456","OROX_allnoSC"
"2014","CENTRAL GOA","17876.1","0.906353","3025.3","105627","OROX_allnoSC"
"2014","EASTERN GOA","39602.9","0.844251","7569.83","207190","OROX_allnoSC"
"2014","GOA","57876.4","0.685964","15086.8","222027","OROX_allnoSC"
"2014","WESTERN GOA","397.446","0.914648","66.1779","2386.94","OROX_allnoSC"
"2015","CENTRAL GOA","17448","0.567573","5736.12","53073","OROX_allnoSC"
"2015","EASTERN GOA","52195.5","0.295865","29227.3","93213.3","OROX_allnoSC"
"2015","GOA","70279.6","0.269222","41463.2","119123","OROX_allnoSC"
"2015","WESTERN GOA","636.065","0.643142","180.322","2243.65","OROX_allnoSC"
"2016","CENTRAL GOA","18484.7","0.926542","3006.94","113632","OROX_allnoSC"
"2016","EASTERN GOA","53823.7","0.849041","10191.9","284244","OROX_allnoSC"
"2016","GOA","73942.3","0.70002","18751","291583","OROX_allnoSC"
"2016","WESTERN GOA","1633.87","0.958707","249.546","10697.6","OROX_allnoSC"
"2017","CENTRAL GOA","19583.1","0.590335","6157.12","62285.1","OROX_allnoSC"
"2017","EASTERN GOA","55502.6","0.328433","29157.2","105653","OROX_allnoSC"
"2017","GOA","79282.6","0.283025","45526.3","138068","OROX_allnoSC"
"2017","WESTERN GOA","4196.95","0.679492","1108","15897.5","OROX_allnoSC"
"2018","CENTRAL GOA","15288.7","0.909633","2570.84","90921.2","OROX_allnoSC"
"2018","EASTERN GOA","51632.4","0.840861","9934.98","268335","OROX_allnoSC"
"2018","GOA","67847.8","0.707381","16959","271438","OROX_allnoSC"
"2018","WESTERN GOA","926.785","0.944921","145.427","5906.26","OROX_allnoSC"
"2019","CENTRAL GOA","11936","0.472547","4727.36","30136.9","OROX_allnoSC"
"2019","EASTERN GOA","48032","0.190707","33052","69801.4","OROX_allnoSC"
"2019","GOA","60172.6","0.183106","42027.7","86151.3","OROX_allnoSC"
"2019","WESTERN GOA","204.656","0.597027","63.5075","659.514","OROX_allnoSC"
"2020","CENTRAL GOA","11936","1.25053","1028.94","138461","OROX_allnoSC"
"2020","EASTERN GOA","48032","1.17341","4816.23","479021","OROX_allnoSC"
"2020","GOA","60172.6","1.046","7745.06","467491","OROX_allnoSC"
"2020","WESTERN GOA","204.656","1.30267","15.9282","2629.55","OROX_allnoSC"
"1980","AI","1.69021","0.731927","0.402636","7.09528","OROX_SC"
"1980","ALEUTIANS","0.611571","0.476096","0.240539","1.55492","OROX_SC"
"1980","S BERING SEA","1.07864","0.929039","0.174607","6.66331","OROX_SC"
"1981","AI","1.71555","0.702002","0.433357","6.79139","OROX_SC"
